,Unnamed: 0,Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
2111,130538,China,CHN,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,82.8830032348633,82.4410018920898,81.9889984130859,81.5279998779297,81.056999206543,80.5770034790039,80.0869979858398,79.5879974365234,79.0790023803711,78.5599975585938,78.0329971313477,78.068000793457,77.7099990844727,77.3509979248047,77.1159973144531,76.8659973144531,76.4889984130859,75.9919967651367,75.4769973754883,75.0630035400391,74.4700012207031
2112,130539,China,CHN,"Labor force participation rate, male (% of male population ages 15+) (national estimate)",SL.TLF.CACT.MA.NE.ZS,82.9400024414063,,,,,,,,,,78.1600036621094,,,,,,,,,,
2113,130540,China,CHN,"Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.MA.ZS,87.95,87.39,86.7,85.96,85.29,84.76,84.36,84.11,83.94,83.75,83.48,83.43,83.35,83.21,83.09,83.01,82.95,82.91,82.85,82.76,
2114,130541,China,CHN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,76.8199996948242,76.2730026245117,75.7170028686523,75.1520004272461,74.5790023803711,73.9970016479492,73.4059982299805,72.806999206543,72.1999969482422,71.5839996337891,70.9599990844727,71.0699996948242,70.8199996948242,70.5800018310547,70.4599990844727,70.3300018310547,70.0899963378906,69.75,69.4000015258789,69.1399993896484,68.25
2115,130542,China,CHN,"Labor force participation rate, total (% of total population ages 15+) (national estimate)",SL.TLF.CACT.NE.ZS,76.8199996948242,76.4599990844727,75.6600036621094,74.9899978637695,74.2399978637695,74.2399978637695,73.7300033569336,73.1800003051758,72.8300018310547,72.4599990844727,70.9599990844727,70.8399963378906,70.6999969482422,70.6800003051758,70.629997253418,70.6900024414063,70.8899993896484,,,,
2116,130543,China,CHN,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,82.58,81.9,81.1,80.25,79.45,78.78,78.24,77.84,77.52,77.19,76.79,76.69,76.58,76.46,76.35,76.26,76.19,76.12,76.02,75.88,
2117,130544,China,CHN,Labor force with advanced education (% of total working-age population with advanced education),SL.TLF.ADVN.ZS,,,,,,,,,,,,,,,,,,,,,
2118,130545,China,CHN,"Labor force with advanced education, female (% of female working-age population with advanced education)",SL.TLF.ADVN.FE.ZS,,,,,,,,,,,,,,,,,,,,,
2119,130546,China,CHN,"Labor force with advanced education, male (% of male working-age population with advanced education)",SL.TLF.ADVN.MA.ZS,,,,,,,,,,,,,,,,,,,,,
2120,130547,China,CHN,Labor force with basic education (% of total working-age population with basic education),SL.TLF.BASC.ZS,,,,,,,,,,,,,,,,,,,,,
2121,130548,China,CHN,"Labor force with basic education, female (% of female working-age population with basic education)",SL.TLF.BASC.FE.ZS,,,,,,,,,,,,,,,,,,,,,
2122,130549,China,CHN,"Labor force with basic education, male (% of male working-age population with basic education)",SL.TLF.BASC.MA.ZS,,,,,,,,,,,,,,,,,,,,,
2123,130550,China,CHN,Labor force with intermediate education (% of total working-age population with intermediate education),SL.TLF.INTM.ZS,,,,,,,,,,,,,,,,,,,,,
2124,130551,China,CHN,"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,,,,,,,,,,,,,,,,,,,,,
2125,130552,China,CHN,"Labor force with intermediate education, male (% of male working-age population with intermediate education)",SL.TLF.INTM.MA.ZS,,,,,,,,,,,,,,,,,,,,,
2126,130553,China,CHN,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,45.0267157445943,44.9367104835462,44.8455104583213,44.7519060372169,44.6531284639078,44.5504141814471,44.4496550760275,44.344718577392,44.2371871912181,44.1291163194658,44.0204912333788,44.0920801945401,44.1617794696889,44.2400529256574,44.3237287951885,44.4112749911582,44.499463716092,44.5980470477196,44.702781867328,44.8040924128044,44.5289618307857
2127,130554,China,CHN,"Labor force, total",SL.TLF.TOTL.IN,729522246.0,735178551.0,743789442.0,753781845.0,762411145.0,768361191.0,772580688.0,774309415.0,774161889.0,773219748.0,772108526.0,778977720.0,782865417.0,786673270.0,791323527.0,795251107.0,797667977.0,799175185.0,799480075.0,800020955.0,792401719.0
2128,130555,China,CHN,Labor tax and contributions (% of commercial profits),IC.TAX.LABR.CP.ZS,,,,,,,,,,,,,,49.8,49.5,48.5,48.9,48.1,45.4,46.2,
2129,130556,China,CHN,Land area (sq. km),AG.LND.TOTL.K2,9424700.0,9424700.2,9424700.2,9424699.7,9424700.5,9424699.8,9424700.0,9424700.0,9424700.0,9424700.5,9424700.7,9424700.9,9424700.9,9424701.3,9424701.3,9424701.4,9424700.5,9424700.8,9424702.9,9424702.9,9424702.9
2130,130557,China,CHN,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,1.165879632,,,,,,,,,,1.165879632,,,,,,,,,,
2131,130558,China,CHN,Land under cereal production (hectares),AG.LND.CREL.HA,85639553.0,82960664.0,81807788.0,77249122.0,79610936.0,82166802.0,85184739.0,86057434.0,86521672.0,88676859.0,90102668.0,91283496.0,92870198.0,94064410.0,94910483.0,105693229.0,103355244.0,102822866.0,100662708.0,,
2132,130559,China,CHN,"Lead time to export, median case (days)",LP.EXP.DURS.MD,,,,,,,,2.6,,,2.77,,3.0,,2.0,,3.0,,2.0,,
2133,130560,China,CHN,"Lead time to import, median case (days)",LP.IMP.DURS.MD,,,,,,,,3.8,,,2.56,,4.0,,3.0,,5.0,,6.0,,
2134,130561,China,CHN,Lending interest rate (%),FR.INR.LEND,5.85,5.85,5.31,5.31,5.58,5.58,6.12,7.47,5.31,5.31,5.81,6.56,6.0,6.0,5.6,4.35,4.35,4.35,4.35,4.35,4.35
2135,130562,China,CHN,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,,,40.3280699961,,,,,41.5345963395,,,,,43.7329282365,,,,,43.2216882605,,,
2136,130563,China,CHN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,73.405,73.674,73.951,74.237,74.535,74.845,75.17,75.508,75.855,76.208,76.566,76.926,77.284,77.635,77.972,78.288,78.574,78.828,79.051,79.244,
2137,130564,China,CHN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,69.595,69.981,70.351,70.697,71.013,71.297,71.551,71.788,72.017,72.244,72.476,72.72,72.976,73.242,73.517,73.793,74.061,74.315,74.549,74.761,
2138,130565,China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.397,71.732,72.061,72.381,72.689,72.985,73.271,73.553,73.835,74.119,74.409,74.708,75.013,75.321,75.629,75.928,76.21,76.47,76.704,76.912,
2139,130566,China,CHN,Lifetime risk of maternal death (%),SH.MMR.RISK.ZS,0.0991362360626394,0.091242355055636,0.0838775441270954,0.0776707660286389,0.0726570204826699,0.0688685183219361,0.0657272780139138,0.0632322473511324,0.0631821137437833,0.0589480323264918,0.0568797084557192,0.0546657205871149,0.0528441981112804,0.0514510259626605,0.050272197259157,0.0491306979916147,0.0480276497709717,0.0472011591299657,,,
2140,130567,China,CHN,Lifetime risk of maternal death (1 in: rate varies by country),SH.MMR.RISK,1000.0,1100.0,1200.0,1300.0,1400.0,1500.0,1500.0,1600.0,1600.0,1700.0,1800.0,1800.0,1900.0,1900.0,2000.0,2000.0,2100.0,2100.0,,,
2141,130568,China,CHN,Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,,,,,,,106.7126567958,117.9017761774,118.4558760366,118.6376554664,129.556949515,132.4579758986,133.8154206143,136.0112695419,137.1612175342,141.2827640334,138.8543553807,148.6562163354,153.3767454106,158.6153205517,162.3664733057
2142,130569,China,CHN,"Listed domestic companies, total",CM.MKT.LDOM.NO,1086.0,1154.0,1223.0,1285.0,1373.0,1377.0,1421.0,1530.0,1604.0,1700.0,2063.0,2342.0,2494.0,2489.0,2613.0,2827.0,3052.0,3485.0,3584.0,3777.0,4154.0
2143,130570,China,CHN,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,86.5266036987305,,,,,,,,,,92.7112274169922,,,,,,,,95.1593322753906,,
2144,130571,China,CHN,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,95.1352462768555,,,,,,,,,,97.4794616699219,,,,,,,,98.4665374755859,,
2145,130572,China,CHN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,90.9202117919922,,,,,,,,,,95.1244812011719,,,,,,,,96.8408889770508,,
2146,130573,China,CHN,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,0.993009984493256,,,,,,,,,,0.999029994010925,,,,,,,,1.0,,
2147,130574,China,CHN,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,98.5048599243164,,,,,,,,,,99.5930404663086,,,,,,,,99.7833786010742,,
2148,130575,China,CHN,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,99.1984634399414,,,,,,,,,,99.6896209716797,,,,,,,,99.7837905883789,,
2149,130576,China,CHN,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,98.8587265014648,,,,,,,,,,99.6422882080078,,,,,,,,99.7835998535156,,
2150,130577,China,CHN,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,68.75,70.07,71.95,75.08,77.78,81.73,84.07,84.14,88.23,91.3,93.59,94.05,97.38,98.54,100.06,99.88,100.06,101.1,101.13,,
2151,130578,China,CHN,Logistics performance index: Ability to track and trace consignments (1=low to 5=high),LP.LPI.TRAC.XQ,,,,,,,,3.37,,,3.55,,3.52,,3.503259,,3.676702,,3.65,,
2152,130579,China,CHN,Logistics performance index: Competence and quality of logistics services (1=low to 5=high),LP.LPI.LOGS.XQ,,,,,,,,3.4,,,3.49,,3.47,,3.460197,,3.620071,,3.59,,
2153,130580,China,CHN,Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high),LP.LPI.ITRN.XQ,,,,,,,,3.31,,,3.31,,3.46,,3.503218,,3.704961,,3.54,,
2154,130581,China,CHN,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),LP.LPI.CUST.XQ,,,,,,,,2.99,,,3.16,,3.25,,3.205138,,3.318883,,3.29,,
2155,130582,China,CHN,Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high),LP.LPI.TIME.XQ,,,,,,,,3.68,,,3.91,,3.8,,3.866815,,3.896284,,3.84,,
2156,130583,China,CHN,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,,,,,,,,3.32,,,3.49,,3.52,,3.531463,,3.661104,,3.61,,
2157,130584,China,CHN,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,,,,,,,,3.2,,,3.54,,3.61,,3.669272,,3.752359,,3.75,,
2158,130585,China,CHN,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,,,,,,,,,,,,,0.5,,,,,,,,
2159,130586,China,CHN,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,5.7706537,5.7014537,5.6163726,5.53182409999999,5.44526,5.3692503,5.29528429999999,5.2336621,5.17608309999999,5.1282582,5.08467719999999,5.0536532,5.0232329,4.9961615,4.9725003,4.95258329999999,,,,,
2160,130587,China,CHN,"Lower secondary completion rate, female (% of relevant age group)",SE.SEC.CMPT.LO.FE.ZS,,,,,,,,98.5163269042969,102.360511779785,102.604499816895,100.324111938477,100.51432800293,,,,,,,,,
2161,130588,China,CHN,"Lower secondary completion rate, male (% of relevant age group)",SE.SEC.CMPT.LO.MA.ZS,,,,,,,,98.4228515625,101.136299133301,100.458641052246,97.9878692626953,98.6280975341797,,,,,,,,,
2162,130589,China,CHN,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,,,,,,,,98.4672622680664,101.714859008789,101.469947814941,99.0881805419922,99.5154876708984,,,,,,,,,
2163,130590,China,CHN,Lower secondary school starting age (years),SE.SEC.AGES,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
2164,130591,China,CHN,Machinery and transport equipment (% of value added in manufacturing),NV.MNF.MTRN.ZS.UN,14.0787814420375,14.6781797101397,15.7830676945233,27.2113540937524,26.1688779434877,25.4390729136076,25.3865577364589,24.4865977891551,24.4865977891447,24.486597789109,24.4865977891889,24.5269352900609,24.526935289441,24.5269352900843,24.526935289998,24.5269352894797,24.5269352893028,24.5269352895611,24.5269352893228,,
2165,130592,China,CHN,"Mammal species, threatened",EN.MAM.THRD.NO,,,,,,,,,,,,,,,,,,,73.0,,
2166,130593,China,CHN,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,88.2293171765186,88.6287487047227,89.8595609635985,90.5944711080778,91.4149282186294,91.9176727400031,92.4180993276338,93.1267460410032,93.0643508980667,93.6054475633276,93.5899995272373,93.3409926152205,93.9614842973442,94.0381510763261,94.0039267774836,94.3003312394852,93.7166983248141,93.5117115153732,93.2435231075255,93.0651842032112,93.5200510310967
2167,130594,China,CHN,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,74.8448569349563,77.3247490963081,79.3883682720656,78.5233341749838,74.8256505806952,72.6477329781732,70.7604089271766,68.183990399529,61.7752562943741,64.1958937987206,61.1940135247214,56.2753445236635,54.7625485422198,54.6731709958306,57.1477266942058,60.9771823518654,64.8614647235407,59.7631665242979,58.3018544905937,59.9461315551825,62.7302816673243
2168,130595,China,CHN,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,,,,,31.9750699702633,32.0939243286777,32.4523280565943,32.3833531164407,32.1194116033475,31.596238091031,31.6128216820303,32.0647911864237,31.528577865974,30.6710080721744,30.3964442055154,28.9516705786928,28.0694422377257,28.1089368715581,27.8410111544612,26.7747217680985,26.1759067199929
2169,130596,China,CHN,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,,,,,,,,,,,,,,,,,,,,,
2170,130597,China,CHN,"Manufacturing, value added (constant 2015 US$)",NV.IND.MANF.KD,,,,,,,,,,,,,,,,3202504408571.66,,,,,
2171,130598,China,CHN,"Manufacturing, value added (constant LCU)",NV.IND.MANF.KN,,,,,,,,,,,,,,,,,,,,,
2172,130599,China,CHN,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,,,,,5174850469000.0,6011798702000.0,7121289373000.0,8746495093000.0,10253949120000.0,11011849610000.0,13028252545210.0,15645700000000.0,16980660000000.0,18186780000000.0,19562030000000.0,19943596204380.0,20950893008710.0,23387645952940.0,25593716168440.0,26413670000000.0,26594360000000.0
2173,130600,China,CHN,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,,,,,625223572999.227,733656163674.75,893130831640.204,1149720025369.7,1475664386144.17,1611946249670.64,1924324261142.05,2421372746266.35,2690090775153.27,2935340069079.05,3184235114106.2,3202504408571.66,3153118068885.54,3460325198695.03,3868457703814.99,3823413525563.08,3853808254115.46
2174,130601,China,CHN,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,,,,,,,,,,,,,,,,,3.766775077,5.40683189597192,5.40683189597192,,
2175,130602,China,CHN,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,,,,30.8969757420893,22.8972279019016,17.5791008668285,41.6206404463692,126.153074837292,38.7171346484224,70.0384245968383,66.1694080040477,45.1845094866201,43.3342285151268,41.2641155741683,57.3227322315458,74.0223299646734,65.1701073666497,70.7634243309263,45.5197035694944,59.6326447466719,82.9633160494503
2176,130603,China,CHN,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD,,,,512978770000.0,447720260000.0,401852250000.0,1145454870000.0,4478866530000.0,1778784040000.0,3573152460000.0,4027840300000.0,3412108290000.0,3697376040000.0,3949143490000.0,6004947670000.0,8188019320000.0,7320738379789.18,8711267220000.0,6324879760000.0,8515504380000.0,12214465600000.0
2177,130604,China,CHN,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,59.0,55.0,51.0,48.0,46.0,44.0,42.0,40.0,40.0,37.0,36.0,34.0,33.0,32.0,31.0,30.0,29.0,29.0,,,
2178,130605,China,CHN,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,65.0,58.0,55.0,48.0,56.0,53.0,52.0,45.0,40.0,38.0,35.0,33.0,29.0,27.0,,,,,,,
2179,130606,China,CHN,Medium and high-tech exports (% manufactured exports),TX.MNF.TECH.ZS.UN,45.4913414671426,47.3570329528504,49.9512601445572,53.9594494474179,57.0062715846974,57.6720821580887,57.9368884948273,58.3443371555774,58.1389909834921,59.7671520192021,60.5223950504802,58.9631004190853,58.4439359803988,58.3199925304497,57.3405511927563,58.7219450540285,59.1277397999306,59.9562754973057,60.5250946479758,60.2616073793171,
2180,130607,China,CHN,Medium and high-tech manufacturing value added (% manufacturing value added),NV.MNF.TECH.ZS.UN,42.8772749627303,42.7341833355441,43.8812616781535,43.6537462121676,43.1419472277668,42.4448882393736,42.3289856420102,42.07008245024,41.3830969141648,41.3830969146874,41.3830969145511,41.4512685209591,41.4512685203049,41.4512685209806,41.4512685204961,41.4512685201717,41.4512685198934,41.4512685201663,41.4512685195502,41.4512685204722,
2181,130608,China,CHN,Merchandise exports (current US$),TX.VAL.MRCH.CD.WT,249203000000.0,266098000000.0,325596000000.0,438228000000.0,593326000000.0,761953000000.0,968978000000.0,1220456000000.0,1430693000000.0,1201612000000.0,1577754000000.0,1898381000000.0,2048714000000.0,2209005000000.0,2342293000000.0,2273468000000.0,2097632000000.0,2263346000000.0,2486695000000.0,2499457000000.0,2590221000000.0
2182,130609,China,CHN,Merchandise exports by the reporting economy (current US$),TX.VAL.MRCH.WL.CD,249300000000.0,266713000000.0,325751000000.0,438500000000.0,593647000000.0,762218000000.0,969025000000.0,1217830000000.0,1428870000000.0,1202050000000.0,1578440000000.0,1899280000000.0,2050090000000.0,2210660000000.0,2343220000000.0,2280540000000.0,2136590000000.0,2280090000000.0,2501330000000.0,2498550000000.0,
2183,130610,China,CHN,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",TX.VAL.MRCH.RS.ZS,0.137651583634176,0.0595992696269023,0.0734373800847887,0.0850659064994299,0.0614790880775949,0.066418268789244,0.0758188901215139,0.0646853009040671,0.0496844359528858,0.124922091427145,0.242763209371278,0.246809714734004,0.171995674531362,0.122974340106575,0.0924550610698099,0.20008065572189,0.209079982589079,0.0182448201606077,0.0080915908736552,0.0075712089011626,
2184,130611,China,CHN,Merchandise exports to economies in the Arab World (% of total merchandise exports),TX.VAL.MRCH.AL.ZS,2.56198916967509,2.70908242192919,2.95555316791046,2.97967685290764,2.97023769007508,3.09821166647862,3.28096354583215,3.74371726759893,4.38012058479778,4.656764943222,4.11263768461266,4.10082659513079,4.45331758781322,4.58102126903278,4.85931189316411,5.05336855104493,4.87649764344118,4.3486230083023,4.2390997069559,4.82690335874807,
2185,130612,China,CHN,Merchandise exports to high-income economies (% of total merchandise exports),TX.VAL.MRCH.HI.ZS,87.1001171279583,86.4530810271715,85.859267968479,85.2524296465222,84.491090162504,83.6062227604176,82.0690297979928,79.3625835297209,77.0653629791374,76.8494446154486,75.4733246321051,74.1117923692663,73.2615166871698,72.2569090628591,71.0202093956607,71.2907012141861,70.7177466898188,70.0935841885189,69.808003238677,67.875736286246,
2186,130613,China,CHN,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),TX.VAL.MRCH.R1.ZS,4.88367091937425,5.06300930213375,5.29850315117989,5.22487137970353,5.27250439924736,5.28111655720542,5.15512716390186,5.49232290221131,5.96260100638966,6.64428809117757,6.9648407758293,7.4057019945453,8.28285442643982,9.2274278821257,9.74306723841551,10.1114383308778,10.4396464927759,10.7558492884491,11.1084947939696,12.5321612119029,
2187,130614,China,CHN,Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),TX.VAL.MRCH.R2.ZS,1.77241395908544,1.60292974095751,1.94686555068135,2.64235302166477,2.87377836559437,3.43486679663823,3.8393812337143,4.89589187324996,5.39757479686745,4.0428209309097,4.24775895770508,4.46142318820816,4.55341796745509,4.67685078786426,4.59049762856241,3.4577758964105,3.8203139114196,4.09031583542755,4.07585147501529,4.32392839566949,
2188,130615,China,CHN,Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),TX.VAL.MRCH.R3.ZS,1.89662655435219,2.23779793260921,2.1136245168856,1.94501094640821,2.28522317488339,2.25386057532097,2.83321224942597,3.23596585730356,3.81404326495762,3.57149136891144,4.29064420833228,4.83214347373742,4.97789383261223,4.79428306759067,4.63768148475175,4.59694577187859,4.30762013301569,4.65993030156704,4.88176432457932,5.01987253807208,
2189,130616,China,CHN,Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),TX.VAL.MRCH.R4.ZS,1.29210750100281,1.41981418228583,1.54165942698564,1.54030581527936,1.4922417276597,1.54276165086629,1.68462361652176,1.92387845594213,2.09418169602553,2.54507383220332,2.38388238159195,2.2814538221326,2.23472557351141,2.39079160752897,2.84457524052372,2.70080834526033,2.76448434187186,2.57842036371371,2.34752510224561,2.31869567389086,
2190,130617,China,CHN,Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),TX.VAL.MRCH.R5.ZS,1.52638628158845,1.55368617202761,1.67292625348809,1.64090285062714,1.8908278754883,2.09403713898124,2.4144026211914,2.88525853362128,3.09709560701813,3.48395782205399,3.64723181235904,3.75146049803083,3.44044961196825,3.40458195728877,3.6643789380852,4.13626863361309,4.58056908438212,4.7213251275169,4.72660428012297,4.60139608372856,
2191,130618,China,CHN,Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),TX.VAL.MRCH.R6.ZS,1.39102607300441,1.61008237318766,1.49371575221565,1.66906043329532,1.6328552065453,1.72071625178099,1.92840442713036,2.1394135470468,2.51945621365135,2.73800124786823,2.74955402270596,2.90921493934544,3.07714622631202,3.12618129463599,3.40713501293092,3.50598115205171,3.16053936412695,3.08233007464618,3.04366519451652,3.32063860158892,
2192,130619,China,CHN,Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),TX.VAL.MRCH.OR.ZS,7.87856036903329,8.42431040106781,8.76879150025633,9.4376330672748,10.1749263501711,11.0462424135877,12.7000241479838,15.0804082671637,16.9223515785201,16.3813452019467,17.3190713826943,18.2356959214544,18.283633211859,18.3926887149087,19.144268304854,18.3977797992142,18.6335268348162,19.1323217028714,19.0754103764797,19.5845312929499,
2193,130620,China,CHN,Merchandise exports to low- and middle-income economies within region (% of total merchandise exports),TX.VAL.MRCH.WR.ZS,4.88367091937425,5.06300930213375,5.29850315117989,5.22487137970353,5.27250439924736,5.28111655720542,5.15512716390186,5.49232290221131,5.96260100638966,6.64428809117757,6.9648407758293,7.4057019945453,8.28285442643982,9.2274278821257,9.74306723841551,10.1114383308778,10.4396464927759,10.7558492884491,11.1084947939696,12.5321612119029,
2194,130621,China,CHN,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,225094000000.0,243553000000.0,295170000000.0,412760000000.0,561229000000.0,659953000000.0,791461000000.0,956116000000.0,1132567000000.0,1005923000000.0,1396247000000.0,1743484000000.0,1818405000000.0,1949990000000.0,1959233000000.0,1679566000000.0,1587925000000.0,1843792000000.0,2135748000000.0,2078386000000.0,2057217000000.0
2195,130622,China,CHN,Merchandise imports by the reporting economy (current US$),TM.VAL.MRCH.WL.CD,225175000000.0,243567000000.0,295440000000.0,413095000000.0,560811000000.0,660202000000.0,791787000000.0,956255000000.0,1131920000000.0,1003890000000.0,1393910000000.0,1741430000000.0,1817340000000.0,1949300000000.0,1963110000000.0,1601760000000.0,1589460000000.0,1832130000000.0,2134030000000.0,2068950000000.0,
2196,130623,China,CHN,"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",TM.VAL.MRCH.RS.ZS,3.386188964139,3.60447228072768,5.12173266991606,6.08566649317953,6.92863609166011,8.36271535075628,9.27348403042737,8.96812765423449,8.17137757085306,8.61129097809521,9.01773742530006,7.8225020241985,8.97781793104207,9.16513896614169,8.51071101308638,9.01062109623165,8.20809268556617,7.27598617614471,6.90451664925048,6.31858882524952,
2197,130624,China,CHN,Merchandise imports from economies in the Arab World (% of total merchandise imports),TM.VAL.MRCH.AL.ZS,3.91575752192739,3.07953088883141,2.74790278906038,2.999522870042,3.40245211381374,4.20022947522122,4.34057012807737,4.27867220563553,6.21225431125875,5.18721861956987,5.77072362900044,6.77539253533016,7.24261584034908,7.05007061263017,6.99091013605962,5.45527152494756,4.40332213456142,5.04378352649648,6.51437266767571,7.04129203799029,
2198,130625,China,CHN,Merchandise imports from high-income economies (% of total merchandise imports),TM.VAL.MRCH.HI.ZS,78.988820250916,78.4869456864025,76.8117563633902,74.0788385238262,72.5436348029907,69.7613812136286,68.1358012950453,66.8772998833993,65.6047278076189,66.4574797039516,64.7856919083011,63.5073665481817,61.8448137459144,63.0990086658801,63.5043637190988,65.3309256712616,66.1208840738364,65.2027443227282,63.7448044427679,62.8840403963363,
2199,130626,China,CHN,Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),TM.VAL.MRCH.R1.ZS,7.78222182746753,7.5844703921303,8.31672522339561,9.07833476561082,8.92493676675386,9.04617132332226,9.3193917050924,9.74410308965705,8.82202302282847,9.05825110320852,9.60592253674914,9.84508770625291,9.59717311488219,9.05965844713487,9.53746121409396,10.5448798337454,11.212669711726,11.5116456416848,11.5050996490209,12.3789111858672,
2200,130627,China,CHN,Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),TM.VAL.MRCH.R2.ZS,3.37422582435883,4.06577738363571,3.70541125101543,3.32696232101575,3.00316091446138,3.2601626471898,2.99890753447581,3.08287360588964,3.19320596861969,3.27146520037056,3.29475050699113,3.91521800129778,4.21925677759803,3.94099242748679,3.69050252023575,3.58665751105034,3.24403747184578,3.53781010463231,4.08182759239561,4.48916485125305,
2201,130628,China,CHN,Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),TM.VAL.MRCH.R3.ZS,1.75873476185189,2.17101413574088,2.25490184132142,3.02423413500527,3.18208206097955,3.22704460150075,3.53822644221236,4.20477173975561,5.21947876174995,5.00686469633127,5.11959537115022,5.52642907214186,5.60993856939263,5.25933312845637,5.21224941816811,5.14015520858306,5.08589741169957,5.57805423769056,5.96383790855799,6.4462296841393,
2202,130629,China,CHN,Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),TM.VAL.MRCH.R4.ZS,1.51953636060842,1.3513825764574,1.1088512049824,1.31303937350973,1.3381165840185,1.79754241883545,1.94556048533255,2.01964736393535,2.53760398261361,2.31102989371345,2.4884274989777,2.89036250782403,2.87484224250828,2.7379642638383,2.82216129279561,2.07377317219808,1.75198985819083,2.02855009289734,2.5304309855063,2.23793068416346,
2203,130630,China,CHN,Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),TM.VAL.MRCH.R5.ZS,0.837900299766848,0.948004450520801,0.974974275656648,1.18259601302364,1.4900648938769,1.62648568165501,1.46746132482599,1.6672860272626,1.90370856597639,1.51424757692576,1.64797642186368,1.50177877876228,1.24562223684066,1.08181083963474,1.03142912190351,1.05949629907102,0.932470964981818,1.05838859747944,1.05019629105495,1.02987150003625,
